,text,sentiment
3890,"['program', 'started', 'summer', '2007', 'originally', 'estimated', 'last', 'approximately', 'two', 'years']",neutral
3891,"['proposal', 'shareholders', 'elect', 'Mr', 'Hannu', 'Krogerus', 'Board', 'based', 'long', 'unrivalled', 'experience', 'knowledge', 'matters', 'related', 'Elcoteq']",neutral
3892,"['remainder', 'revenues', 'come', 'technology', 'agreements', 'firms', 'InterDigital', 'said']",neutral
3893,"['remaining', 'amount', 'funded', 'debt', 'Danish', 'bank', 'said']",neutral
3894,"['reorganisation', 'carried', 'transferring', 'HKScan', 'Corporation', 'productionrelated', 'property', 'plant', 'equipment', 'Finland', 'well', 'holdings', 'subsidiaries', 'associates', 'HKScan', 'Finland', 'Oy', 'holding', 'company', 'wholly', 'owned', 'HKScan', 'Corporation']",neutral
3895,"['report', 'contains', 'category', 'level', 'company', 'brand', 'share', 'well', 'distribution', 'share', 'information', '2007', '2008']",neutral
3896,"['result', 'taxes', 'loss', '250', 'million', 'euros']",neutral
3897,"['results', 'enable', 'preparation', 'conceptual', 'plant', 'design', 'capital', 'estimates']",neutral
3898,"['retail', 'chain', 'launched', '2007', 'correspond', 'profit', 'sales', 'forecasts', 'company']",neutral
3899,"['Russian', 'gas', 'giant', 'invested', 'another', '46', 'million', 'litas', 'company', 'late', '2004', 'owns', '995', 'percent', 'stock', 'capital', 'amounts', '86936', 'million', 'litas']",neutral
3900,"['second', 'company', 'acquired', 'Sweden', 'Reftele', 'Maskinservice', 'AB', 'whose', 'business', 'mainly', 'field', 'services', 'spare', 'parts', 'manufacturing', '10', 'employees', '12', 'mln', 'eur', 'sales', 'year']",neutral
3901,"['segments', 'company', 'operates', 'Frozen', 'Food', 'business', 'Seafoods', 'Vegetable', 'Oil', 'business', 'Grain', 'Trading', 'business', 'operations']",neutral
3902,"['selling', 'consortium', 'includes', 'funds', 'managed', 'OKO', 'Bank', 'venture', 'capital', 'unit', 'Bio', 'Fund', 'Management', 'Finnish', 'Industry', 'Investment', 'governmentowned', 'investment', 'group']",neutral
3903,"['solution', 'demonstrated', 'tablet', 'developed', 'Aava', 'Mobile', 'multiwindow', 'system', 'enables', 'use', 'several', 'applications', 'simultaneously', 'example', 'viewing', 'messages', 'calendar', 'side', 'side']",neutral
3904,"['solution', 'installed', 'USA', 'support', 'North', 'American', 'operations', 'customer']",neutral
3905,"['staff', 'reduction', 'start', 'immediately', 'Glaston', 'added']",negative
3906,"['Stockmann', 'department', 'store', 'total', 'floor', 'space', '8000', 'square', 'metres', 'Stockmann', 'investment', 'project', 'price', 'tag', 'EUR', '12', 'million']",neutral
3907,"['studies', 'expected', 'start', '2008']",neutral
3908,"['Swedish', 'buyout', 'firm', 'sold', 'remaining', '224', 'percent', 'stake', 'almost', 'eighteen', 'months', 'taking', 'company', 'public', 'Finland']",neutral
3909,"['Swedish', 'Maritime', 'Administration', 'closed', 'Furusund', 'Channel', 'Viking', 'Line', 'normally', 'charters', 'en', 'route', 'Stockholm']",neutral
3910,"['tanks', 'delivered', 'company', 'currently', 'building', 'chemical', 'tank', 'farm', 'Antwerp', 'northern', 'Belgium']",neutral
3911,"['Tekla', 'Structures', 'product', 'box', 'needed', 'made', 'recycled', 'material']",neutral
3912,"['terms', 'transactions', 'remained', 'undisclosed']",neutral
3913,"['service', 'FESCO', 'telling', 'example', 'strengthening', 'relationship', 'logistics', 'companies', 'operators', 'international', 'level']",positive
3914,"['total', 'capacity', 'factory', 'approximately', '100', 'engines', 'year']",neutral
3915,"['total', 'emissions', 'reduction', '1999', '2017', 'thus', '41']",neutral
3916,"['total', 'floor', 'area', 'plant', 'expansion', '29000', 'square', 'metres']",neutral
3917,"['total', 'headcount', 'reduction', '50', 'persons', 'company', 'said']",negative
3918,"['total', 'investment', '2006', '2007', 'expected', 'amount', 'EUR75m']",neutral
3919,"['total', 'investment', 'company', 'EUR58m', 'Wartsila', 'share', 'EUR29m']",neutral
3920,"['total', 'investment', 'project', 'approximately', 'EUR', '36m']",neutral
3921,"['total', 'value', 'agreement', 'USD4', '0', 'company', 'said']",neutral
3922,"['total', 'value', 'contract', 'EUR', '8', 'million']",neutral
3923,"['total', 'value', 'deal', 'USD', '29mn']",neutral
3924,"['total', 'value', 'project', 'EUR53m', 'including', 'plots', 'transferred', 'Atria']",neutral
3925,"['total', 'value', 'project', 'estimated', '30', 'mln', 'euro', '44', 'mln', 'services', '20', 'mln', 'euro', '29', 'mln', 'thirdparty', 'licences', '10', 'mln', 'euro', '15', 'mln']",neutral
3926,"['total', 'value', 'two', 'contracts', 'EUR', '21', 'million']",neutral
3927,"['transaction', 'planned', 'financed', 'EUR40m', 'marketbased', 'loan', 'granted', 'Standard', 'Chartered', 'Bank', 'Hong', 'Kong']",neutral
3928,"['transaction', 'value', 'CAD', '15', 'million', 'approximately', 'EUR', '10', 'million']",neutral
3929,"['unit', 'clients', 'mainly', 'field', 'specialist', 'convenience', 'goods', 'well', 'textile', 'shoe', 'furniture', 'businesses']",neutral
3930,"['value', 'contract', 'EUR', '27mn']",neutral
3931,"['value', 'contract', 'EUR1', '0', 'Poyry', 'headquartered', 'Vantaa', 'Finland', 'provides', 'consulting', 'engineering', 'services', 'energy', 'forestry', 'infrastructure', 'environment', 'sectors']",neutral
3932,"['value', 'contract', 'EUR', '25mn']",neutral
3933,"['value', 'contract', 'total', 'USD12m']",neutral
3934,"['value', 'contracts', 'EUR', '33', 'mn']",neutral
3935,"['value', 'deal', 'disclosed']",neutral
3936,"['value', 'deal', 'estimated', 'SEK25m', 'SEK50m']",neutral
3937,"['value', 'deal', 'disclosed']",neutral
3938,"['value', 'multiyear', 'agreement', 'EUR', '2mn', 'year']",neutral
3939,"['value', 'threeyear', 'contract', 'estimated', 'EUR40m']",neutral
3940,"['value', 'kind', 'order', 'amounts', 'usually', 'Euro', '2', '3', 'million']",neutral
3941,"['WebMarela', 'application', 'handles', 'invitations', 'quote', 'quote', 'comparisons', 'agreements', 'purchases', 'invoice', 'inspections', 'inventory', 'management', 'deliveries']",neutral
3942,"['venture', '51', 'owned', 'Kemira', '49', 'IVRCL', 'operate', 'inorganic', 'coagulant', 'manufacturing', 'facility', 'built', 'Vishakapatnam', 'Vizag', 'state', 'Andhra', 'Pradesh', 'kick', 'operations', 'second', 'half', '2011']",neutral
3943,"['workforce', 'reduced', 'also', 'Amsterdam', 'office', 'Netherlands']",negative
3944,"['works', 'include', 'laying', 'natural', 'stone', 'pavements', 'installation', 'underground', 'heating', 'surface', 'water', 'drainage', 'systems']",neutral
3945,"['previous', 'share', 'subscriptions', '2004', 'stock', 'options']",neutral
3946,"['new', 'units', 'built', 'Cargotec', 'state', 'art', 'manufacturing', 'facility', 'San', 'Antonio', 'Texas', 'USA', 'started', 'operations', '2009']",neutral
3947,"['share', 'transactions', 'part', 'company', 'strategy', 'relinquishing', 'assets', 'part', 'core', 'business']",neutral
3948,"['six', 'agreements', 'company', 'first', 'customer', 'acquisitions', 'India', 'since', 'taking', 'TVS', 'Electronics', 'contract', 'manufacturing', 'facility', 'Jun', '2007']",neutral
3949,"['could', 'us', 'time', 'said']",neutral
3950,"['order', 'delivered', 'bring', 'total', 'output', 'electricity', 'Italy', 'generated', 'Wartsila', 'equipment', '1300', 'MW']",neutral
3951,"['rating', 'Best', 'highest', 'among', 'CIS', 'countries', 'Central', 'Eastern', 'Europe']",neutral
3952,"['wood', 'lacquered', 'clock', 'comes', 'stripy', 'handcrocheted', 'cover']",neutral
3953,"['Tikkurila', 'acquired', 'majority', 'stake', 'Kolorit', 'Paints', 'autumn', '2004']",neutral
3954,"['see', 'slide', 'show', 'newest', 'product', 'releases', 'Fiskars']",neutral
3955,"['Total', 'value', 'contract', 'EUR', '10mn']",neutral
3956,"['Trading', 'name', 'Velta', 'UK', 'former', 'Uponor', 'brand', 'company', 'Uponor', 'longterm', 'partner', 'supplying', 'Veltabranded', 'systems', 'particularly', 'commercial', 'industrial', 'building', 'sector', 'UK', 'internationally']",neutral
3957,"['Tulikivi', 'manufactures', 'heatretaining', 'soapstone', 'ceramic', 'fireplaces', 'well', 'natural', 'stone', 'products', 'utility', 'ceramics']",neutral
3958,"['TVO', 'twounit', '1740', 'MW', 'Olkiluoto', 'plant', 'generated', '142', 'TWh', 'operating', 'ratio', 'across', 'reactors', '935', 'company', 'described', 'high', 'international', 'standards']",neutral
3959,"['TyrvÆinen', 'opinion', 'airline', 'repeating', 'time', 'already', 'however']",neutral
3960,"['Finnish', 'law', 'Parliament', 'grants', 'licences', 'build', 'nuclear', 'power', 'plants']",neutral
3961,"['agreement', 'Larox', 'transfer', '10', 'employees', 'within', 'engineering', 'documentation', 'related', 'delivery', 'projects', 'product', 'maintenance', 'Finland', 'Etteplan', 'January', '1', '2007']",neutral
3962,"['agreement', 'Benefon', 'forthcoming', 'range', 'TWIG', 'integrated', 'GPS', 'navigation', 'mobile', 'phone', 'devices', 'use', 'jointly', 'developed', 'webbased', 'tracking', 'location', 'technology', 'consumer', 'commercial', 'applications']",neutral
3963,"['terms', 'agreement', 'Bunge', 'acquire', 'Raisio', 'Keiju', 'Makuisa', 'Pyszny', 'Duet', 'brands', 'manufacturing', 'plants', 'Finland', 'Poland']",neutral
3964,"['transaction', 'agreement', 'Metsaliitto', 'purchase', '247', 'MetsaBotnia', 'shares', 'UPM', '3', 'Mreal']",neutral
3965,"['Underground', 'parking', 'facilities', 'also', 'built', 'basement', 'floor']",neutral
3966,"['Unit', 'prices', 'straddle', 'carriers', 'vary', 'EUR700', '000', 'EUR900', '000', 'company', 'added']",neutral
3967,"['Unlisted', 'British', 'Biologicals', 'makes', 'B', 'proteins', 'diseasespecific', 'supplements', 'cover', 'diabetes', 'hepatitis', 'asthma', 'cardiovascular', 'ailments']",neutral
3968,"['UPM', 'biggest', 'producer', 'magazine', 'paper', 'Europe', 'market', 'share', '30', 'pct', 'likely', 'say', 'prices', 'segment', 'best', 'flat', 'quarter', 'analysts', 'said']",neutral
3969,"['UPMKymmene', 'said', 'indicated', 'interest', 'domestic', 'consolidations']",neutral
3970,"['Upon', 'completion', 'deal', 'Panostaja', 'establish', 'new', 'business', 'area', 'within', 'group', 'focus', 'heat', 'treatment', 'metals']",neutral
3971,"['Vacon', 'aims', 'establish', 'presence', 'solar', 'energy', 'business', 'various', 'parts', 'world', 'towards', 'end', '2010', 'said', 'Olli', 'Teva', 'marketing', 'director', 'renewable', 'energy', 'applications']",neutral
3972,"['Vaisala', 'board', 'directors', 'propose', 'dividend', '085', 'euro', '124', 'per', 'share', 'company', 'annual', 'general', 'meeting']",neutral
3973,"['Vaisala', 'expertise', 'lightning', 'data', 'information', 'systems', 'based', 'extensive', 'experience', 'investment', 'RD']",neutral
3974,"['Valmet', 'Automotive', 'reports', 'net', 'sales', 'EUR', '85mn', 'operating', 'profit', 'EUR', '8mn']",neutral
3975,"['bring', 'new', 'committed', 'leadership', 'business', 'strategic', 'knowhow', 'company', 'buy']",neutral
3976,"['look', 'forward', 'take', 'part', 'future', 'development', 'company', 'says', 'Tomas', 'Billing', 'President', 'Nordstjernan']",neutral
3977,"['Veidekke', 'headquartered', 'Oslo', 'Norway', 'Scandinavian', 'construction', 'property', 'development', 'group', '6350', 'employees', 'Norway', 'Sweden', 'Denmark', 'annual', 'turnover', 'NOK16', '4', 'bn']",neutral
3978,"['company', 'indicate', 'level', 'investment', 'unit', 'said', 'purchased', 'equipment', 'Nokia', 'Corporation', 'mobile', 'phone', 'RD', 'laboratory', 'Jyvaeskylae']",neutral
3979,"['subscribe', 'magazine']",neutral
3980,"['Vianor', 'sells', 'tires', 'cars', 'trucks', 'well', 'range', 'car', 'parts', 'provides', 'maintenance', 'services']",neutral
3981,"['Viking', 'Line', 'STX', 'Finland', 'said', 'Monday', 'plans', 'build', '240', 'million', 'euro', 'ferry', 'would', 'launched', 'TurkuStockholm', 'route', 'spring', '2013']",neutral
3982,"['government', 'exempting', 'certain', 'stainless', 'steel', 'products', 'antidumping', 'duties', 'Finlandbased', 'Outokumpu', 'today', 'said', 'look', 'enter', 'supply', 'pacts', 'Indian', 'Railways', 'soon']",neutral
3983,"['new', 'arrangement', 'customer', 'responsibilities', 'become', 'mainly', 'regional']",neutral
3984,"['acquisition', 'wireless', 'modem', 'unit', 'approximately', '1100', 'employees', 'transferred', 'Renesas', 'Electronics', 'Corporation']",neutral
3985,"['hear', 'latest', 'insights', 'updates', 'Citycon', 'strategy', 'well', 'latest', 'news', 'business', 'units']",neutral
3986,"['personnel', 'reductions', 'primarily', 'affect', 'working', 'parent', 'company', 'diagnostics', 'business', 'production', 'logistics', 'liquid', 'handling', 'business']",negative
3987,"['AsiaPacific', 'region', 'Visa', 'Wave', 'available', 'Malaysia', 'Taiwan', 'South', 'Korea', 'expanded', 'Japan', 'Southeast', 'Asia', 'year', 'Jung', 'added']",positive
3988,"['third', 'quarter', 'fiscal', '2008', 'Efore', 'swung', 'net', 'loss', 'EUR', '400000', 'versus', 'net', 'profit', 'EUR', '200000', 'corresponding', 'period', 'fiscal', '2007']",negative
3989,"['Konecranes', 'Oyj', 'KCR1V', 'FH', 'fell', '55', 'percent', '2051', 'euros', 'biggest', 'fall', 'since', 'June']",negative
3990,"['Meanwhile', 'minority', 'shareholders', 'expecting', 'TeliaSonera', 'retain', 'bid', 'sell', 'shares']",neutral
3991,"['Net', 'sales', 'financial', 'year', '2006', 'expected', 'amount', 'EUR20m', 'operating', 'result', 'EBIT', 'expected', 'loss', 'announced']",negative
3992,"['Operating', 'loss', 'totaled', 'EUR', '25mn', 'compared', 'profit', 'EUR', '63mn', 'corresponding', 'period', '2005']",negative
3993,"['Production', 'levels', 'agreed', 'producers', 'long', 'time', 'ago', 'fall', 'consumption', 'lead', 'losses']",negative
3994,"['Return', 'investment', 'ROI', '41', 'compared', '438', 'first', 'half', '2008']",negative
3995,"['SSH', 'COMMUNICATIONS', 'SECURITY', 'CORP', 'STOCK', 'EXCHANGE', 'RELEASE', 'OCTOBER', '14', '2008', '245', 'PM', 'Company', 'updates', 'full', 'year', 'outlook', 'estimates', 'results', 'remain', 'loss', 'full', 'year']",negative
3996,"['sale', 'result', 'capital', 'loss', 'EUR5m', 'Solidium', 'obtained', 'Tikkurila', 'shares', 'March', '2010']",negative
3997,"['Group', '\x93', 'result', 'taxes', 'loss', 'EUR', '06', '06', 'million']",neutral
3998,"['Group', '\x93', 'result', 'taxes', 'EUR', '19', '30', 'million']",negative
3999,"['Group', 'sales', 'period', 'EUR', '375', 'million', 'EUR', '482', 'million', '192008', 'result', 'taxes', 'loss', 'EUR', '35', '12', 'million']",negative
4000,"['fair', 'value', 'investment', 'properties', 'EUR', '2', '2510', '1', '2814', 'million']",neutral
4001,"['total', '165', 'mn', 'passenger', 'ship', 'journeys', 'took', 'place', 'northern', 'Baltic', 'Sea', '2007', 'slightly', '165', 'mn', '2006']",negative
4002,"['Finnish', 'media', 'group', 'Talentum', 'issued', 'profit', 'warning']",negative
4003,"['Finnish', 'shipping', 'company', 'Finnlines', 'pretax', 'loss', 'totalled', 'EUR', '65', 'mn', 'third', 'quarter', '2009', 'compared', 'profit', 'EUR', '03', 'mn', 'third', 'quarter', '2008']",negative
4004,"['Finland', 'city', 'Forssa', 'said', 'pay', 'compensation', 'food', 'industry', 'companies', 'HK', 'Ruokatalo', 'Atria', 'lye', 'leak', 'tap', 'water', 'occurred', 'March', '2008']",negative
4005,"['Acando', 'AB', 'ACANB', 'SS', 'fell', '89', 'percent', '1335', 'kronor', 'lowest', 'close', 'since', 'Dec', '11']",negative
4006,"['According', 'shipping', 'company', 'Viking', 'Line', 'EU', 'decision', 'significant', 'financial', 'impact']",neutral
4007,"['According', 'CEO', 'Matti', 'Perkonoja', 'parent', 'company', 'HKScan', 'company', 'performance', 'first', 'quarter', '2010', 'remained', 'clearly', 'level', 'corresponding', 'period', '2009']",negative
4008,"['point', '2010', 'separate', 'company', 'names', 'Palmberg', 'Tekmanni', 'Lemcon', 'Forssan', 'Betoni', 'Suonenjoen', 'Betonituote', 'among', 'others', 'disappear']",neutral
4009,"['Cencorp', 'net', 'sales', 'first', 'quarter', 'estimated', 'EUR091', '2', 'compared', 'EUR4', '5', 'first', 'quarter', '2008']",negative
4010,"['Diluted', 'earnings', 'per', 'share', 'EPS', 'stood', 'EUR', '025', 'versus', 'EUR', '042']",negative
4011,"['Earnings', 'per', 'share', 'EPS', 'amounted', 'loss', 'EUR0', '05']",negative
4012,"['Earnings', 'per', 'share', 'EPS', 'amounted', 'loss', 'EUR0', '38']",negative
4013,"['Earnings', 'per', 'share', 'EPS', 'amounted', 'loss', 'EUR0', '06']",negative
4014,"['Earnings', 'per', 'share', 'loss', 'EUR0', '24']",negative
4015,"['Expense', 'ratio', '1026', 'compared', '929', 'corresponding', 'period', '2005']",negative
4016,"['Finnish', 'automation', 'solutions', 'developer', 'Cencorp', 'Corporation', 'OMX', 'Helsinki', 'CNC1V', 'issued', 'Thursday', '18', 'September', 'profit', 'warning', 'third', 'quarter', '2008']",negative
